Row(d_year=1997, s_nation='PERU           ', p_category='MFGR#25', profit=827080064.0)
Row(d_year=1997, s_nation='UNITED STATES  ', p_category='MFGR#11', profit=795159303.0)
Row(d_year=1997, s_nation='UNITED STATES  ', p_category='MFGR#12', profit=860225315.0)
Row(d_year=1997, s_nation='UNITED STATES  ', p_category='MFGR#13', profit=878121775.0)
Row(d_year=1997, s_nation='UNITED STATES  ', p_category='MFGR#14', profit=712122031.0)
Row(d_year=1997, s_nation='UNITED STATES  ', p_category='MFGR#15', profit=788308895.0)
Row(d_year=1997, s_nation='UNITED STATES  ', p_category='MFGR#21', profit=720050668.0)
Row(d_year=1997, s_nation='UNITED STATES  ', p_category='MFGR#22', profit=701825663.0)
Row(d_year=1997, s_nation='UNITED STATES  ', p_category='MFGR#23', profit=780503543.0)
Row(d_year=1997, s_nation='UNITED STATES  ', p_category='MFGR#24', profit=810388304.0)
Row(d_year=1997, s_nation='UNITED STATES  ', p_category='MFGR#25', profit=746945646.0)
Row(d_year=1998, s_nation='ARGENTINA      ', p_category='MFGR#11', profit=511664549.0)
Row(d_year=1998, s_nation='ARGENTINA      ', p_category='MFGR#12', profit=519919728.0)
Row(d_year=1998, s_nation='ARGENTINA      ', p_category='MFGR#13', profit=538832319.0)
Row(d_year=1998, s_nation='ARGENTINA      ', p_category='MFGR#14', profit=591058847.0)
Row(d_year=1998, s_nation='ARGENTINA      ', p_category='MFGR#15', profit=467970807.0)
Row(d_year=1998, s_nation='ARGENTINA      ', p_category='MFGR#21', profit=482991565.0)
Row(d_year=1998, s_nation='ARGENTINA      ', p_category='MFGR#22', profit=406618429.0)
Row(d_year=1998, s_nation='ARGENTINA      ', p_category='MFGR#23', profit=547443881.0)
Row(d_year=1998, s_nation='ARGENTINA      ', p_category='MFGR#24', profit=544138147.0)
Row(d_year=1998, s_nation='ARGENTINA      ', p_category='MFGR#25', profit=574227250.0)
Row(d_year=1998, s_nation='BRAZIL         ', p_category='MFGR#11', profit=419786640.0)
Row(d_year=1998, s_nation='BRAZIL         ', p_category='MFGR#12', profit=452296095.0)
Row(d_year=1998, s_nation='BRAZIL         ', p_category='MFGR#13', profit=400263922.0)
Row(d_year=1998, s_nation='BRAZIL         ', p_category='MFGR#14', profit=528888834.0)
Row(d_year=1998, s_nation='BRAZIL         ', p_category='MFGR#15', profit=450443111.0)
Row(d_year=1998, s_nation='BRAZIL         ', p_category='MFGR#21', profit=487167477.0)
Row(d_year=1998, s_nation='BRAZIL         ', p_category='MFGR#22', profit=492480253.0)
Row(d_year=1998, s_nation='BRAZIL         ', p_category='MFGR#23', profit=550929816.0)
Row(d_year=1998, s_nation='BRAZIL         ', p_category='MFGR#24', profit=539362628.0)
Row(d_year=1998, s_nation='BRAZIL         ', p_category='MFGR#25', profit=452734997.0)
Row(d_year=1998, s_nation='CANADA         ', p_category='MFGR#11', profit=471531759.0)
Row(d_year=1998, s_nation='CANADA         ', p_category='MFGR#12', profit=454364277.0)
Row(d_year=1998, s_nation='CANADA         ', p_category='MFGR#13', profit=522779422.0)
Row(d_year=1998, s_nation='CANADA         ', p_category='MFGR#14', profit=539412637.0)
Row(d_year=1998, s_nation='CANADA         ', p_category='MFGR#15', profit=460113179.0)
Row(d_year=1998, s_nation='CANADA         ', p_category='MFGR#21', profit=527604408.0)
Row(d_year=1998, s_nation='CANADA         ', p_category='MFGR#22', profit=551742204.0)
Row(d_year=1998, s_nation='CANADA         ', p_category='MFGR#23', profit=462943527.0)
Row(d_year=1998, s_nation='CANADA         ', p_category='MFGR#24', profit=505876324.0)
Row(d_year=1998, s_nation='CANADA         ', p_category='MFGR#25', profit=559773262.0)
Row(d_year=1998, s_nation='PERU           ', p_category='MFGR#11', profit=486775089.0)
Row(d_year=1998, s_nation='PERU           ', p_category='MFGR#12', profit=497635106.0)
Row(d_year=1998, s_nation='PERU           ', p_category='MFGR#13', profit=475718215.0)
Row(d_year=1998, s_nation='PERU           ', p_category='MFGR#14', profit=506512137.0)
Row(d_year=1998, s_nation='PERU           ', p_category='MFGR#15', profit=496317738.0)
Row(d_year=1998, s_nation='PERU           ', p_category='MFGR#21', profit=403931481.0)
Row(d_year=1998, s_nation='PERU           ', p_category='MFGR#22', profit=529779145.0)
Row(d_year=1998, s_nation='PERU           ', p_category='MFGR#23', profit=576461706.0)
Row(d_year=1998, s_nation='PERU           ', p_category='MFGR#24', profit=501694646.0)
Row(d_year=1998, s_nation='PERU           ', p_category='MFGR#25', profit=448045275.0)
Row(d_year=1998, s_nation='UNITED STATES  ', p_category='MFGR#11', profit=485055167.0)
Row(d_year=1998, s_nation='UNITED STATES  ', p_category='MFGR#12', profit=412211533.0)
Row(d_year=1998, s_nation='UNITED STATES  ', p_category='MFGR#13', profit=407623860.0)
Row(d_year=1998, s_nation='UNITED STATES  ', p_category='MFGR#14', profit=448958757.0)
Row(d_year=1998, s_nation='UNITED STATES  ', p_category='MFGR#15', profit=491736679.0)
Row(d_year=1998, s_nation='UNITED STATES  ', p_category='MFGR#21', profit=480355712.0)
Row(d_year=1998, s_nation='UNITED STATES  ', p_category='MFGR#22', profit=517963148.0)
Row(d_year=1998, s_nation='UNITED STATES  ', p_category='MFGR#23', profit=472859269.0)
Row(d_year=1998, s_nation='UNITED STATES  ', p_category='MFGR#24', profit=443590039.0)
Row(d_year=1998, s_nation='UNITED STATES  ', p_category='MFGR#25', profit=359843107.0)
