(1997, 'PERU           ', 'MFGR#21', 858224517.0)
(1997, 'PERU           ', 'MFGR#22', 846143446.0)
(1997, 'PERU           ', 'MFGR#23', 932398124.0)
(1997, 'PERU           ', 'MFGR#24', 861043077.0)
(1997, 'PERU           ', 'MFGR#25', 827080064.0)
(1997, 'UNITED STATES  ', 'MFGR#11', 795159303.0)
(1997, 'UNITED STATES  ', 'MFGR#12', 860225315.0)
(1997, 'UNITED STATES  ', 'MFGR#13', 878121775.0)
(1997, 'UNITED STATES  ', 'MFGR#14', 712122031.0)
(1997, 'UNITED STATES  ', 'MFGR#15', 788308895.0)
(1997, 'UNITED STATES  ', 'MFGR#21', 720050668.0)
(1997, 'UNITED STATES  ', 'MFGR#22', 701825663.0)
(1997, 'UNITED STATES  ', 'MFGR#23', 780503543.0)
(1997, 'UNITED STATES  ', 'MFGR#24', 810388304.0)
(1997, 'UNITED STATES  ', 'MFGR#25', 746945646.0)
(1998, 'ARGENTINA      ', 'MFGR#11', 511664549.0)
(1998, 'ARGENTINA      ', 'MFGR#12', 519919728.0)
(1998, 'ARGENTINA      ', 'MFGR#13', 538832319.0)
(1998, 'ARGENTINA      ', 'MFGR#14', 591058847.0)
(1998, 'ARGENTINA      ', 'MFGR#15', 467970807.0)
(1998, 'ARGENTINA      ', 'MFGR#21', 482991565.0)
(1998, 'ARGENTINA      ', 'MFGR#22', 406618429.0)
(1998, 'ARGENTINA      ', 'MFGR#23', 547443881.0)
(1998, 'ARGENTINA      ', 'MFGR#24', 544138147.0)
(1998, 'ARGENTINA      ', 'MFGR#25', 574227250.0)
(1998, 'BRAZIL         ', 'MFGR#11', 419786640.0)
(1998, 'BRAZIL         ', 'MFGR#12', 452296095.0)
(1998, 'BRAZIL         ', 'MFGR#13', 400263922.0)
(1998, 'BRAZIL         ', 'MFGR#14', 528888834.0)
(1998, 'BRAZIL         ', 'MFGR#15', 450443111.0)
(1998, 'BRAZIL         ', 'MFGR#21', 487167477.0)
(1998, 'BRAZIL         ', 'MFGR#22', 492480253.0)
(1998, 'BRAZIL         ', 'MFGR#23', 550929816.0)
(1998, 'BRAZIL         ', 'MFGR#24', 539362628.0)
(1998, 'BRAZIL         ', 'MFGR#25', 452734997.0)
(1998, 'CANADA         ', 'MFGR#11', 471531759.0)
(1998, 'CANADA         ', 'MFGR#12', 454364277.0)
(1998, 'CANADA         ', 'MFGR#13', 522779422.0)
(1998, 'CANADA         ', 'MFGR#14', 539412637.0)
(1998, 'CANADA         ', 'MFGR#15', 460113179.0)
(1998, 'CANADA         ', 'MFGR#21', 527604408.0)
(1998, 'CANADA         ', 'MFGR#22', 551742204.0)
(1998, 'CANADA         ', 'MFGR#23', 462943527.0)
(1998, 'CANADA         ', 'MFGR#24', 505876324.0)
(1998, 'CANADA         ', 'MFGR#25', 559773262.0)
(1998, 'PERU           ', 'MFGR#11', 486775089.0)
(1998, 'PERU           ', 'MFGR#12', 497635106.0)
(1998, 'PERU           ', 'MFGR#13', 475718215.0)
(1998, 'PERU           ', 'MFGR#14', 506512137.0)
(1998, 'PERU           ', 'MFGR#15', 496317738.0)
(1998, 'PERU           ', 'MFGR#21', 403931481.0)
(1998, 'PERU           ', 'MFGR#22', 529779145.0)
(1998, 'PERU           ', 'MFGR#23', 576461706.0)
(1998, 'PERU           ', 'MFGR#24', 501694646.0)
(1998, 'PERU           ', 'MFGR#25', 448045275.0)
(1998, 'UNITED STATES  ', 'MFGR#11', 485055167.0)
(1998, 'UNITED STATES  ', 'MFGR#12', 412211533.0)
(1998, 'UNITED STATES  ', 'MFGR#13', 407623860.0)
(1998, 'UNITED STATES  ', 'MFGR#14', 448958757.0)
(1998, 'UNITED STATES  ', 'MFGR#15', 491736679.0)
(1998, 'UNITED STATES  ', 'MFGR#21', 480355712.0)
(1998, 'UNITED STATES  ', 'MFGR#22', 517963148.0)
(1998, 'UNITED STATES  ', 'MFGR#23', 472859269.0)
(1998, 'UNITED STATES  ', 'MFGR#24', 443590039.0)
(1998, 'UNITED STATES  ', 'MFGR#25', 359843107.0)
