('INDONESIA      ', 'JAPAN          ', 1993, 4282769237.0)
('VIETNAM        ', 'INDIA          ', 1993, 4272187941.0)
('JAPAN          ', 'INDONESIA      ', 1993, 4248987068.0)
('CHINA          ', 'VIETNAM        ', 1993, 4205744619.0)
('JAPAN          ', 'CHINA          ', 1993, 4176673889.0)
('CHINA          ', 'JAPAN          ', 1993, 4167377750.0)
('INDIA          ', 'INDIA          ', 1993, 4161047787.0)
('INDIA          ', 'VIETNAM        ', 1993, 4151054507.0)
('INDIA          ', 'INDONESIA      ', 1993, 4150323576.0)
('JAPAN          ', 'INDIA          ', 1993, 4138078949.0)
('INDIA          ', 'CHINA          ', 1993, 4117360533.0)
('INDIA          ', 'JAPAN          ', 1993, 4013415807.0)
('JAPAN          ', 'VIETNAM        ', 1993, 4007202423.0)
('VIETNAM        ', 'JAPAN          ', 1993, 3969635886.0)
('JAPAN          ', 'JAPAN          ', 1993, 3794971272.0)
('CHINA          ', 'INDIA          ', 1994, 5196182799.0)
('CHINA          ', 'INDONESIA      ', 1994, 4848628379.0)
('CHINA          ', 'VIETNAM        ', 1994, 4764100482.0)
('VIETNAM        ', 'INDONESIA      ', 1994, 4572983897.0)
('CHINA          ', 'CHINA          ', 1994, 4531197461.0)
('INDONESIA      ', 'INDIA          ', 1994, 4489842002.0)
('INDONESIA      ', 'VIETNAM        ', 1994, 4468572921.0)
('INDIA          ', 'INDIA          ', 1994, 4459501733.0)
('VIETNAM        ', 'INDIA          ', 1994, 4445613337.0)
('INDONESIA      ', 'CHINA          ', 1994, 4441512703.0)
('VIETNAM        ', 'CHINA          ', 1994, 4411064605.0)
('INDONESIA      ', 'INDONESIA      ', 1994, 4305045311.0)
('JAPAN          ', 'CHINA          ', 1994, 4253864820.0)
('JAPAN          ', 'INDIA          ', 1994, 4244493342.0)
('VIETNAM        ', 'JAPAN          ', 1994, 4236449186.0)
('CHINA          ', 'JAPAN          ', 1994, 4179432657.0)
('INDIA          ', 'JAPAN          ', 1994, 4104865068.0)
('INDONESIA      ', 'JAPAN          ', 1994, 4037528387.0)
('INDIA          ', 'VIETNAM        ', 1994, 4028122027.0)
('INDIA          ', 'INDONESIA      ', 1994, 4016184069.0)
('INDIA          ', 'CHINA          ', 1994, 4002782755.0)
('VIETNAM        ', 'VIETNAM        ', 1994, 3976745551.0)
('JAPAN          ', 'INDONESIA      ', 1994, 3901779520.0)
('JAPAN          ', 'VIETNAM        ', 1994, 3865880236.0)
('JAPAN          ', 'JAPAN          ', 1994, 3858040157.0)
('CHINA          ', 'INDIA          ', 1995, 4774611686.0)
('CHINA          ', 'VIETNAM        ', 1995, 4700865202.0)
('INDONESIA      ', 'VIETNAM        ', 1995, 4539407003.0)
('INDONESIA      ', 'INDIA          ', 1995, 4467069114.0)
('CHINA          ', 'INDONESIA      ', 1995, 4417108801.0)
('CHINA          ', 'CHINA          ', 1995, 4410925767.0)
('INDIA          ', 'INDIA          ', 1995, 4358214671.0)
('INDONESIA      ', 'INDONESIA      ', 1995, 4351198372.0)
('VIETNAM        ', 'INDIA          ', 1995, 4350093586.0)
('INDONESIA      ', 'CHINA          ', 1995, 4340873506.0)
('JAPAN          ', 'CHINA          ', 1995, 4333581287.0)
('VIETNAM        ', 'INDONESIA      ', 1995, 4321972714.0)
('VIETNAM        ', 'CHINA          ', 1995, 4306305360.0)
('JAPAN          ', 'INDONESIA      ', 1995, 4299640063.0)
('JAPAN          ', 'INDIA          ', 1995, 4286779192.0)
('INDONESIA      ', 'JAPAN          ', 1995, 4201368011.0)
('INDIA          ', 'INDONESIA      ', 1995, 4192836578.0)
('INDIA          ', 'VIETNAM        ', 1995, 4104605586.0)
('VIETNAM        ', 'JAPAN          ', 1995, 4078348937.0)
('CHINA          ', 'JAPAN          ', 1995, 4046221519.0)
('INDIA          ', 'CHINA          ', 1995, 4022354782.0)
('JAPAN          ', 'VIETNAM        ', 1995, 4006961756.0)
('VIETNAM        ', 'VIETNAM        ', 1995, 3973532079.0)
('JAPAN          ', 'JAPAN          ', 1995, 3830204696.0)
('INDIA          ', 'JAPAN          ', 1995, 3524689448.0)
('CHINA          ', 'INDONESIA      ', 1996, 4720599210.0)
('INDONESIA      ', 'CHINA          ', 1996, 4694638569.0)
('VIETNAM        ', 'CHINA          ', 1996, 4661491994.0)
('CHINA          ', 'INDIA          ', 1996, 4535875204.0)
('VIETNAM        ', 'INDIA          ', 1996, 4528069493.0)
('INDONESIA      ', 'VIETNAM        ', 1996, 4498981638.0)
('INDONESIA      ', 'INDIA          ', 1996, 4486337702.0)
('CHINA          ', 'CHINA          ', 1996, 4484180849.0)
('CHINA          ', 'VIETNAM        ', 1996, 4443456066.0)
('INDONESIA      ', 'INDONESIA      ', 1996, 4402142558.0)
('VIETNAM        ', 'INDONESIA      ', 1996, 4374601986.0)
('INDIA          ', 'CHINA          ', 1996, 4294178409.0)
('INDIA          ', 'INDONESIA      ', 1996, 4237570199.0)
('INDIA          ', 'INDIA          ', 1996, 4233572249.0)
('INDIA          ', 'VIETNAM        ', 1996, 4226490534.0)
('INDONESIA      ', 'JAPAN          ', 1996, 4208812180.0)
('JAPAN          ', 'INDONESIA      ', 1996, 4180873258.0)
('VIETNAM        ', 'VIETNAM        ', 1996, 4166712395.0)
('JAPAN          ', 'INDIA          ', 1996, 4110152614.0)
('VIETNAM        ', 'JAPAN          ', 1996, 4109356098.0)
('JAPAN          ', 'JAPAN          ', 1996, 4076183356.0)
('CHINA          ', 'JAPAN          ', 1996, 4071656528.0)
('JAPAN          ', 'CHINA          ', 1996, 4009403515.0)
('JAPAN          ', 'VIETNAM        ', 1996, 4006537839.0)
('INDIA          ', 'JAPAN          ', 1996, 3679130435.0)
('INDONESIA      ', 'CHINA          ', 1997, 4579503497.0)
('INDONESIA      ', 'INDIA          ', 1997, 4526187246.0)
('JAPAN          ', 'VIETNAM        ', 1997, 4506455390.0)
('CHINA          ', 'CHINA          ', 1997, 4458518388.0)
('INDONESIA      ', 'INDONESIA      ', 1997, 4436082968.0)
('VIETNAM        ', 'INDIA          ', 1997, 4433908485.0)
('INDIA          ', 'INDONESIA      ', 1997, 4426909345.0)
('CHINA          ', 'INDONESIA      ', 1997, 4391095626.0)
('INDIA          ', 'INDIA          ', 1997, 4384219133.0)
('CHINA          ', 'INDIA          ', 1997, 4383810056.0)
('INDONESIA      ', 'VIETNAM        ', 1997, 4371332348.0)
('VIETNAM        ', 'VIETNAM        ', 1997, 4341009298.0)
('VIETNAM        ', 'CHINA          ', 1997, 4339423845.0)
('JAPAN          ', 'CHINA          ', 1997, 4305469315.0)
('CHINA          ', 'VIETNAM        ', 1997, 4256109956.0)
('INDIA          ', 'CHINA          ', 1997, 4231278222.0)
('CHINA          ', 'JAPAN          ', 1997, 4210492369.0)
('VIETNAM        ', 'INDONESIA      ', 1997, 4178078389.0)
('INDIA          ', 'VIETNAM        ', 1997, 4148648059.0)
('JAPAN          ', 'INDONESIA      ', 1997, 4120720083.0)
('JAPAN          ', 'INDIA          ', 1997, 4104738354.0)
('VIETNAM        ', 'JAPAN          ', 1997, 4061978381.0)
('INDONESIA      ', 'JAPAN          ', 1997, 4006139972.0)
('JAPAN          ', 'JAPAN          ', 1997, 3837381294.0)
('INDIA          ', 'JAPAN          ', 1997, 3590488044.0)
