('VIETNAM        ', 'JAPAN          ', 1994, 42769735436.0)
('CHINA          ', 'JAPAN          ', 1994, 42611230161.0)
('CHINA          ', 'INDIA          ', 1994, 42583941778.0)
('JAPAN          ', 'INDIA          ', 1994, 42577515143.0)
('JAPAN          ', 'CHINA          ', 1994, 42429075592.0)
('INDIA          ', 'INDIA          ', 1994, 42389525281.0)
('VIETNAM        ', 'VIETNAM        ', 1994, 42358644489.0)
('INDIA          ', 'VIETNAM        ', 1994, 41988114714.0)
('CHINA          ', 'CHINA          ', 1994, 41715712295.0)
('INDIA          ', 'CHINA          ', 1994, 41638348153.0)
('JAPAN          ', 'INDONESIA      ', 1994, 41618568926.0)
('INDIA          ', 'JAPAN          ', 1994, 41607221237.0)
('CHINA          ', 'INDONESIA      ', 1994, 41578566091.0)
('INDIA          ', 'INDONESIA      ', 1994, 41520349094.0)
('JAPAN          ', 'JAPAN          ', 1994, 41381370193.0)
('JAPAN          ', 'VIETNAM        ', 1994, 41377378225.0)
('INDONESIA      ', 'VIETNAM        ', 1995, 43838424294.0)
('INDONESIA      ', 'INDIA          ', 1995, 43628436342.0)
('INDONESIA      ', 'JAPAN          ', 1995, 43409818717.0)
('CHINA          ', 'INDIA          ', 1995, 43404987097.0)
('INDONESIA      ', 'INDONESIA      ', 1995, 43390212370.0)
('VIETNAM        ', 'INDIA          ', 1995, 43291628689.0)
('VIETNAM        ', 'VIETNAM        ', 1995, 43208693827.0)
('VIETNAM        ', 'INDONESIA      ', 1995, 43057428257.0)
('VIETNAM        ', 'CHINA          ', 1995, 42989388199.0)
('INDONESIA      ', 'CHINA          ', 1995, 42936228939.0)
('INDIA          ', 'INDIA          ', 1995, 42713427851.0)
('JAPAN          ', 'CHINA          ', 1995, 42665776480.0)
('JAPAN          ', 'VIETNAM        ', 1995, 42584496950.0)
('JAPAN          ', 'INDIA          ', 1995, 42528854809.0)
('CHINA          ', 'JAPAN          ', 1995, 42489171689.0)
('CHINA          ', 'CHINA          ', 1995, 42273994623.0)
('VIETNAM        ', 'JAPAN          ', 1995, 42240486529.0)
('INDIA          ', 'JAPAN          ', 1995, 42207056647.0)
('JAPAN          ', 'INDONESIA      ', 1995, 42135155636.0)
('CHINA          ', 'VIETNAM        ', 1995, 42064587254.0)
('JAPAN          ', 'JAPAN          ', 1995, 41891410055.0)
('INDIA          ', 'CHINA          ', 1995, 41786829949.0)
('INDIA          ', 'INDONESIA      ', 1995, 41756423282.0)
('INDIA          ', 'VIETNAM        ', 1995, 41560971467.0)
('CHINA          ', 'INDONESIA      ', 1995, 41375853585.0)
('INDONESIA      ', 'INDIA          ', 1996, 44213345332.0)
('INDONESIA      ', 'JAPAN          ', 1996, 43893886615.0)
('INDONESIA      ', 'INDONESIA      ', 1996, 43678933773.0)
('INDIA          ', 'INDIA          ', 1996, 43438999635.0)
('JAPAN          ', 'INDIA          ', 1996, 43325631730.0)
('INDONESIA      ', 'VIETNAM        ', 1996, 43256194017.0)
('VIETNAM        ', 'INDIA          ', 1996, 43250868060.0)
('CHINA          ', 'INDIA          ', 1996, 43096852973.0)
('VIETNAM        ', 'JAPAN          ', 1996, 42897712713.0)
('INDIA          ', 'JAPAN          ', 1996, 42885227518.0)
('VIETNAM        ', 'INDONESIA      ', 1996, 42830781368.0)
('INDONESIA      ', 'CHINA          ', 1996, 42483560311.0)
('INDIA          ', 'INDONESIA      ', 1996, 42385439736.0)
('CHINA          ', 'CHINA          ', 1996, 42368550710.0)
('JAPAN          ', 'CHINA          ', 1996, 42354936764.0)
('CHINA          ', 'JAPAN          ', 1996, 42352144507.0)
('CHINA          ', 'INDONESIA      ', 1996, 42176397633.0)
('CHINA          ', 'VIETNAM        ', 1996, 41994782737.0)
('JAPAN          ', 'VIETNAM        ', 1996, 41899036612.0)
('INDIA          ', 'CHINA          ', 1996, 41790937345.0)
('VIETNAM        ', 'VIETNAM        ', 1996, 41770445973.0)
('JAPAN          ', 'INDONESIA      ', 1996, 41705169956.0)
('VIETNAM        ', 'CHINA          ', 1996, 41572697721.0)
('INDIA          ', 'VIETNAM        ', 1996, 41417151344.0)
('JAPAN          ', 'JAPAN          ', 1996, 41414269250.0)
('INDONESIA      ', 'INDIA          ', 1997, 44406833860.0)
('INDONESIA      ', 'JAPAN          ', 1997, 43876615537.0)
('CHINA          ', 'INDIA          ', 1997, 43799960746.0)
('INDONESIA      ', 'INDONESIA      ', 1997, 43702493359.0)
('CHINA          ', 'CHINA          ', 1997, 43494918610.0)
('INDONESIA      ', 'VIETNAM        ', 1997, 43393073366.0)
('INDONESIA      ', 'CHINA          ', 1997, 43368166256.0)
('VIETNAM        ', 'INDIA          ', 1997, 43273780567.0)
('CHINA          ', 'JAPAN          ', 1997, 43270043163.0)
('INDIA          ', 'INDIA          ', 1997, 43252763539.0)
('INDIA          ', 'JAPAN          ', 1997, 43195471472.0)
('CHINA          ', 'VIETNAM        ', 1997, 42979483834.0)
('VIETNAM        ', 'JAPAN          ', 1997, 42760458052.0)
('VIETNAM        ', 'INDONESIA      ', 1997, 42625736820.0)
('JAPAN          ', 'INDIA          ', 1997, 42607236720.0)
('INDIA          ', 'CHINA          ', 1997, 42286257462.0)
('INDIA          ', 'VIETNAM        ', 1997, 42243821361.0)
('VIETNAM        ', 'VIETNAM        ', 1997, 42187181422.0)
('CHINA          ', 'INDONESIA      ', 1997, 42104512727.0)
('VIETNAM        ', 'CHINA          ', 1997, 41930692829.0)
('JAPAN          ', 'JAPAN          ', 1997, 41864113021.0)
('JAPAN          ', 'CHINA          ', 1997, 41160263974.0)
('JAPAN          ', 'VIETNAM        ', 1997, 41013623521.0)
('INDIA          ', 'INDONESIA      ', 1997, 40881251436.0)
('JAPAN          ', 'INDONESIA      ', 1997, 40577199347.0)
