('UNITED ST7', 'UNITED ST5', 1992, 51472731.0)
('UNITED ST8', 'UNITED ST8', 1992, 51100631.0)
('UNITED ST9', 'UNITED ST1', 1992, 50696709.0)
('UNITED ST4', 'UNITED ST2', 1992, 49001373.0)
('UNITED ST8', 'UNITED ST2', 1992, 48791465.0)
('UNITED ST9', 'UNITED ST6', 1992, 48557154.0)
('UNITED ST3', 'UNITED ST0', 1992, 48108970.0)
('UNITED ST7', 'UNITED ST3', 1992, 47850233.0)
('UNITED ST1', 'UNITED ST8', 1992, 47617410.0)
('UNITED ST2', 'UNITED ST6', 1992, 47434804.0)
('UNITED ST0', 'UNITED ST2', 1992, 46990012.0)
('UNITED ST4', 'UNITED ST1', 1992, 46161826.0)
('UNITED ST2', 'UNITED ST7', 1992, 45691859.0)
('UNITED ST4', 'UNITED ST8', 1992, 45677625.0)
('UNITED ST3', 'UNITED ST5', 1992, 45092156.0)
('UNITED ST8', 'UNITED ST9', 1992, 44476025.0)
('UNITED ST5', 'UNITED ST6', 1992, 44357146.0)
('UNITED ST0', 'UNITED ST3', 1992, 44187151.0)
('UNITED ST6', 'UNITED ST3', 1992, 42930607.0)
('UNITED ST3', 'UNITED ST1', 1992, 42668855.0)
('UNITED ST1', 'UNITED ST0', 1992, 42463557.0)
('UNITED ST3', 'UNITED ST7', 1992, 42347309.0)
('UNITED ST6', 'UNITED ST6', 1992, 41859083.0)
('UNITED ST5', 'UNITED ST8', 1992, 41528214.0)
('UNITED ST7', 'UNITED ST4', 1992, 41281633.0)
('UNITED ST5', 'UNITED ST0', 1992, 40306718.0)
('UNITED ST1', 'UNITED ST6', 1992, 40029624.0)
('UNITED ST9', 'UNITED ST2', 1992, 38856373.0)
('UNITED ST3', 'UNITED ST2', 1992, 37978817.0)
('UNITED ST5', 'UNITED ST4', 1992, 37855333.0)
('UNITED ST4', 'UNITED ST5', 1992, 37081160.0)
('UNITED ST5', 'UNITED ST3', 1992, 37068978.0)
('UNITED ST2', 'UNITED ST3', 1992, 36949229.0)
('UNITED ST8', 'UNITED ST6', 1992, 35982009.0)
('UNITED ST5', 'UNITED ST2', 1992, 35025241.0)
('UNITED ST4', 'UNITED ST9', 1992, 34371610.0)
('UNITED ST8', 'UNITED ST4', 1992, 33416870.0)
('UNITED ST1', 'UNITED ST2', 1992, 33375350.0)
('UNITED ST7', 'UNITED ST9', 1992, 32087874.0)
('UNITED ST9', 'UNITED ST4', 1992, 32082548.0)
('UNITED ST3', 'UNITED ST9', 1992, 31119064.0)
('UNITED ST2', 'UNITED ST9', 1992, 30638392.0)
('UNITED ST0', 'UNITED ST6', 1992, 29104885.0)
('UNITED ST3', 'UNITED ST6', 1992, 27368072.0)
('UNITED ST0', 'UNITED ST4', 1992, 26976573.0)
('UNITED ST6', 'UNITED ST1', 1992, 24537636.0)
('UNITED ST7', 'UNITED ST1', 1992, 23696714.0)
('UNITED ST0', 'UNITED ST8', 1992, 23405830.0)
('UNITED ST5', 'UNITED ST1', 1992, 22475112.0)
('UNITED ST1', 'UNITED ST4', 1992, 22356360.0)
('UNITED ST1', 'UNITED ST3', 1992, 21934184.0)
('UNITED ST7', 'UNITED ST6', 1992, 21927070.0)
('UNITED ST6', 'UNITED ST4', 1992, 21664090.0)
('UNITED ST6', 'UNITED ST2', 1992, 21249638.0)
('UNITED ST3', 'UNITED ST3', 1992, 20810083.0)
('UNITED ST9', 'UNITED ST7', 1992, 20698454.0)
('UNITED ST6', 'UNITED ST5', 1992, 19100536.0)
('UNITED ST1', 'UNITED ST5', 1992, 18661146.0)
('UNITED ST1', 'UNITED ST9', 1992, 17358557.0)
('UNITED ST0', 'UNITED ST1', 1992, 15941813.0)
('UNITED ST1', 'UNITED ST1', 1992, 15353628.0)
('UNITED ST5', 'UNITED ST9', 1992, 15011245.0)
('UNITED ST2', 'UNITED ST2', 1992, 14176515.0)
('UNITED ST0', 'UNITED ST9', 1992, 9024431.0)
('UNITED ST6', 'UNITED ST9', 1992, 8285130.0)
('UNITED ST0', 'UNITED ST5', 1992, 6399006.0)
('UNITED ST8', 'UNITED ST8', 1993, 97545202.0)
('UNITED ST8', 'UNITED ST7', 1993, 91274692.0)
('UNITED ST2', 'UNITED ST4', 1993, 85682722.0)
('UNITED ST7', 'UNITED ST6', 1993, 74352436.0)
('UNITED ST8', 'UNITED ST0', 1993, 73301393.0)
('UNITED ST4', 'UNITED ST3', 1993, 72402506.0)
('UNITED ST7', 'UNITED ST8', 1993, 71394595.0)
('UNITED ST2', 'UNITED ST7', 1993, 70876440.0)
('UNITED ST2', 'UNITED ST3', 1993, 69623198.0)
('UNITED ST6', 'UNITED ST8', 1993, 68231256.0)
('UNITED ST3', 'UNITED ST8', 1993, 67965729.0)
('UNITED ST2', 'UNITED ST0', 1993, 64563802.0)
('UNITED ST4', 'UNITED ST6', 1993, 64529136.0)
('UNITED ST6', 'UNITED ST3', 1993, 63737959.0)
('UNITED ST0', 'UNITED ST8', 1993, 63687284.0)
('UNITED ST8', 'UNITED ST5', 1993, 63294615.0)
('UNITED ST0', 'UNITED ST6', 1993, 59769570.0)
('UNITED ST9', 'UNITED ST1', 1993, 58075373.0)
('UNITED ST7', 'UNITED ST4', 1993, 55380068.0)
('UNITED ST4', 'UNITED ST0', 1993, 54808379.0)
('UNITED ST9', 'UNITED ST6', 1993, 53903769.0)
('UNITED ST6', 'UNITED ST0', 1993, 53739128.0)
('UNITED ST6', 'UNITED ST7', 1993, 53307855.0)
('UNITED ST5', 'UNITED ST0', 1993, 52900839.0)
('UNITED ST5', 'UNITED ST8', 1993, 52405466.0)
('UNITED ST3', 'UNITED ST6', 1993, 52242302.0)
('UNITED ST5', 'UNITED ST6', 1993, 52177601.0)
('UNITED ST2', 'UNITED ST8', 1993, 51928912.0)
('UNITED ST6', 'UNITED ST6', 1993, 50736863.0)
('UNITED ST9', 'UNITED ST8', 1993, 50589292.0)
('UNITED ST8', 'UNITED ST4', 1993, 48713496.0)
('UNITED ST3', 'UNITED ST2', 1993, 48559808.0)
('UNITED ST3', 'UNITED ST1', 1993, 48528743.0)
('UNITED ST4', 'UNITED ST5', 1993, 48271111.0)
('UNITED ST4', 'UNITED ST7', 1993, 47684033.0)
('UNITED ST5', 'UNITED ST4', 1993, 47267068.0)
('UNITED ST7', 'UNITED ST0', 1993, 46782969.0)
('UNITED ST8', 'UNITED ST6', 1993, 46522359.0)
('UNITED ST9', 'UNITED ST7', 1993, 46437927.0)
('UNITED ST7', 'UNITED ST3', 1993, 46283505.0)
('UNITED ST7', 'UNITED ST2', 1993, 45641915.0)
('UNITED ST9', 'UNITED ST3', 1993, 45568735.0)
('UNITED ST5', 'UNITED ST5', 1993, 45226291.0)
('UNITED ST7', 'UNITED ST5', 1993, 44952845.0)
('UNITED ST5', 'UNITED ST7', 1993, 44749848.0)
('UNITED ST6', 'UNITED ST2', 1993, 44710564.0)
('UNITED ST1', 'UNITED ST7', 1993, 43984346.0)
('UNITED ST2', 'UNITED ST6', 1993, 43714744.0)
('UNITED ST4', 'UNITED ST8', 1993, 43653139.0)
('UNITED ST7', 'UNITED ST1', 1993, 43203222.0)
('UNITED ST1', 'UNITED ST1', 1993, 43157347.0)
('UNITED ST5', 'UNITED ST3', 1993, 42842066.0)
('UNITED ST1', 'UNITED ST8', 1993, 42611023.0)
('UNITED ST8', 'UNITED ST3', 1993, 42276410.0)
('UNITED ST9', 'UNITED ST5', 1993, 41896975.0)
('UNITED ST7', 'UNITED ST9', 1993, 41775757.0)
('UNITED ST3', 'UNITED ST0', 1993, 41023821.0)
('UNITED ST3', 'UNITED ST3', 1993, 40603327.0)
('UNITED ST1', 'UNITED ST5', 1993, 37818935.0)
('UNITED ST6', 'UNITED ST1', 1993, 37800294.0)
('UNITED ST2', 'UNITED ST2', 1993, 37426337.0)
('UNITED ST1', 'UNITED ST2', 1993, 36972246.0)
('UNITED ST0', 'UNITED ST1', 1993, 36749139.0)
('UNITED ST1', 'UNITED ST6', 1993, 36489399.0)
('UNITED ST4', 'UNITED ST4', 1993, 35992870.0)
('UNITED ST1', 'UNITED ST0', 1993, 34869777.0)
('UNITED ST2', 'UNITED ST1', 1993, 34792913.0)
('UNITED ST5', 'UNITED ST9', 1993, 34375215.0)
('UNITED ST3', 'UNITED ST5', 1993, 34302685.0)
('UNITED ST8', 'UNITED ST2', 1993, 34001761.0)
('UNITED ST6', 'UNITED ST4', 1993, 33721016.0)
('UNITED ST9', 'UNITED ST4', 1993, 33274994.0)
('UNITED ST2', 'UNITED ST9', 1993, 33086506.0)
('UNITED ST8', 'UNITED ST1', 1993, 32240826.0)
('UNITED ST1', 'UNITED ST4', 1993, 31637836.0)
('UNITED ST8', 'UNITED ST9', 1993, 31132875.0)
('UNITED ST0', 'UNITED ST5', 1993, 30952640.0)
('UNITED ST2', 'UNITED ST5', 1993, 30242081.0)
('UNITED ST9', 'UNITED ST2', 1993, 29936898.0)
('UNITED ST9', 'UNITED ST0', 1993, 29680924.0)
('UNITED ST9', 'UNITED ST9', 1993, 29435205.0)
('UNITED ST6', 'UNITED ST9', 1993, 29230145.0)
('UNITED ST1', 'UNITED ST9', 1993, 29154723.0)
('UNITED ST3', 'UNITED ST7', 1993, 28250408.0)
('UNITED ST0', 'UNITED ST7', 1993, 26976570.0)
('UNITED ST3', 'UNITED ST9', 1993, 26367695.0)
('UNITED ST5', 'UNITED ST1', 1993, 25343098.0)
('UNITED ST0', 'UNITED ST2', 1993, 23584920.0)
('UNITED ST4', 'UNITED ST1', 1993, 23149471.0)
('UNITED ST6', 'UNITED ST5', 1993, 22688578.0)
('UNITED ST4', 'UNITED ST2', 1993, 22372307.0)
('UNITED ST0', 'UNITED ST3', 1993, 21984567.0)
('UNITED ST7', 'UNITED ST7', 1993, 21571196.0)
('UNITED ST0', 'UNITED ST0', 1993, 21355491.0)
('UNITED ST3', 'UNITED ST4', 1993, 18644397.0)
('UNITED ST1', 'UNITED ST3', 1993, 16702271.0)
('UNITED ST5', 'UNITED ST2', 1993, 15951768.0)
('UNITED ST4', 'UNITED ST9', 1993, 14873022.0)
('UNITED ST0', 'UNITED ST9', 1993, 13677241.0)
('UNITED ST0', 'UNITED ST4', 1993, 6603833.0)
('UNITED ST2', 'UNITED ST7', 1994, 134392562.0)
('UNITED ST7', 'UNITED ST0', 1994, 79505839.0)
('UNITED ST4', 'UNITED ST5', 1994, 79012816.0)
('UNITED ST8', 'UNITED ST6', 1994, 76999077.0)
('UNITED ST4', 'UNITED ST7', 1994, 75734026.0)
('UNITED ST4', 'UNITED ST3', 1994, 73738010.0)
('UNITED ST4', 'UNITED ST6', 1994, 72587740.0)
('UNITED ST9', 'UNITED ST3', 1994, 70224396.0)
('UNITED ST8', 'UNITED ST8', 1994, 67852623.0)
('UNITED ST5', 'UNITED ST3', 1994, 65436949.0)
('UNITED ST2', 'UNITED ST6', 1994, 62600984.0)
('UNITED ST6', 'UNITED ST8', 1994, 62214852.0)
('UNITED ST8', 'UNITED ST7', 1994, 61311159.0)
('UNITED ST8', 'UNITED ST0', 1994, 61308087.0)
('UNITED ST0', 'UNITED ST7', 1994, 61097980.0)
('UNITED ST6', 'UNITED ST0', 1994, 59316163.0)
('UNITED ST5', 'UNITED ST1', 1994, 59132842.0)
('UNITED ST3', 'UNITED ST7', 1994, 57475978.0)
('UNITED ST2', 'UNITED ST5', 1994, 56722560.0)
('UNITED ST9', 'UNITED ST5', 1994, 56553710.0)
('UNITED ST0', 'UNITED ST5', 1994, 54775904.0)
('UNITED ST1', 'UNITED ST7', 1994, 54135682.0)
('UNITED ST1', 'UNITED ST2', 1994, 53206829.0)
('UNITED ST7', 'UNITED ST4', 1994, 53181537.0)
('UNITED ST6', 'UNITED ST7', 1994, 51934153.0)
('UNITED ST9', 'UNITED ST2', 1994, 51583379.0)
('UNITED ST1', 'UNITED ST0', 1994, 51392229.0)
('UNITED ST3', 'UNITED ST0', 1994, 48569864.0)
('UNITED ST1', 'UNITED ST8', 1994, 48508864.0)
('UNITED ST4', 'UNITED ST0', 1994, 48367944.0)
('UNITED ST9', 'UNITED ST6', 1994, 48184684.0)
('UNITED ST1', 'UNITED ST5', 1994, 47879707.0)
('UNITED ST0', 'UNITED ST8', 1994, 46802022.0)
('UNITED ST6', 'UNITED ST4', 1994, 46627334.0)
('UNITED ST5', 'UNITED ST8', 1994, 46201126.0)
('UNITED ST4', 'UNITED ST4', 1994, 46032464.0)
('UNITED ST3', 'UNITED ST4', 1994, 45840753.0)
('UNITED ST7', 'UNITED ST5', 1994, 45342276.0)
('UNITED ST8', 'UNITED ST3', 1994, 44385487.0)
('UNITED ST3', 'UNITED ST6', 1994, 43414003.0)
('UNITED ST7', 'UNITED ST9', 1994, 42863985.0)
('UNITED ST2', 'UNITED ST0', 1994, 42622569.0)
('UNITED ST3', 'UNITED ST8', 1994, 42502510.0)
('UNITED ST0', 'UNITED ST6', 1994, 41918376.0)
('UNITED ST8', 'UNITED ST2', 1994, 41653725.0)
('UNITED ST2', 'UNITED ST1', 1994, 41627891.0)
('UNITED ST0', 'UNITED ST9', 1994, 41429224.0)
('UNITED ST0', 'UNITED ST2', 1994, 41070768.0)
('UNITED ST1', 'UNITED ST1', 1994, 40776124.0)
('UNITED ST1', 'UNITED ST4', 1994, 40726948.0)
('UNITED ST2', 'UNITED ST8', 1994, 40371317.0)
('UNITED ST5', 'UNITED ST0', 1994, 40077233.0)
('UNITED ST9', 'UNITED ST1', 1994, 40032224.0)
('UNITED ST7', 'UNITED ST8', 1994, 39824872.0)
('UNITED ST4', 'UNITED ST1', 1994, 39766905.0)
('UNITED ST5', 'UNITED ST7', 1994, 39361151.0)
('UNITED ST6', 'UNITED ST1', 1994, 39136438.0)
('UNITED ST2', 'UNITED ST3', 1994, 38280769.0)
('UNITED ST3', 'UNITED ST5', 1994, 38221979.0)
('UNITED ST9', 'UNITED ST0', 1994, 38072033.0)
('UNITED ST7', 'UNITED ST2', 1994, 38059385.0)
('UNITED ST6', 'UNITED ST5', 1994, 36583510.0)
('UNITED ST8', 'UNITED ST4', 1994, 36464198.0)
('UNITED ST9', 'UNITED ST8', 1994, 36080334.0)
('UNITED ST0', 'UNITED ST1', 1994, 35669054.0)
('UNITED ST0', 'UNITED ST0', 1994, 34371284.0)
('UNITED ST1', 'UNITED ST6', 1994, 33861431.0)
('UNITED ST7', 'UNITED ST7', 1994, 33554165.0)
('UNITED ST5', 'UNITED ST5', 1994, 33179957.0)
('UNITED ST6', 'UNITED ST3', 1994, 32891513.0)
('UNITED ST7', 'UNITED ST6', 1994, 32729071.0)
('UNITED ST9', 'UNITED ST7', 1994, 32587677.0)
('UNITED ST7', 'UNITED ST3', 1994, 31905442.0)
('UNITED ST5', 'UNITED ST2', 1994, 30871274.0)
('UNITED ST9', 'UNITED ST9', 1994, 30680890.0)
('UNITED ST3', 'UNITED ST1', 1994, 29211964.0)
('UNITED ST3', 'UNITED ST2', 1994, 28972273.0)
('UNITED ST8', 'UNITED ST9', 1994, 28623352.0)
('UNITED ST2', 'UNITED ST4', 1994, 28526997.0)
('UNITED ST9', 'UNITED ST4', 1994, 28513228.0)
('UNITED ST8', 'UNITED ST1', 1994, 27678395.0)
('UNITED ST6', 'UNITED ST9', 1994, 27631089.0)
('UNITED ST5', 'UNITED ST9', 1994, 27317601.0)
('UNITED ST5', 'UNITED ST6', 1994, 25717993.0)
('UNITED ST0', 'UNITED ST3', 1994, 25552063.0)
('UNITED ST1', 'UNITED ST9', 1994, 25240672.0)
('UNITED ST1', 'UNITED ST3', 1994, 24675636.0)
('UNITED ST2', 'UNITED ST2', 1994, 24570662.0)
('UNITED ST8', 'UNITED ST5', 1994, 22997355.0)
('UNITED ST6', 'UNITED ST6', 1994, 22735547.0)
('UNITED ST7', 'UNITED ST1', 1994, 22558362.0)
('UNITED ST4', 'UNITED ST2', 1994, 21878702.0)
('UNITED ST4', 'UNITED ST8', 1994, 21120775.0)
('UNITED ST4', 'UNITED ST9', 1994, 19837369.0)
('UNITED ST0', 'UNITED ST4', 1994, 19302705.0)
('UNITED ST3', 'UNITED ST3', 1994, 19168181.0)
('UNITED ST5', 'UNITED ST4', 1994, 19123275.0)
('UNITED ST3', 'UNITED ST9', 1994, 18505095.0)
('UNITED ST6', 'UNITED ST2', 1994, 10153703.0)
('UNITED ST2', 'UNITED ST9', 1994, 8498572.0)
('UNITED ST6', 'UNITED ST8', 1995, 90938154.0)
('UNITED ST4', 'UNITED ST8', 1995, 78108269.0)
('UNITED ST3', 'UNITED ST0', 1995, 72163020.0)
('UNITED ST7', 'UNITED ST8', 1995, 70514271.0)
('UNITED ST2', 'UNITED ST2', 1995, 68540047.0)
('UNITED ST1', 'UNITED ST8', 1995, 68149410.0)
('UNITED ST3', 'UNITED ST6', 1995, 67471910.0)
('UNITED ST1', 'UNITED ST6', 1995, 65969106.0)
('UNITED ST5', 'UNITED ST8', 1995, 64938142.0)
('UNITED ST7', 'UNITED ST7', 1995, 64150423.0)
('UNITED ST8', 'UNITED ST3', 1995, 64055765.0)
('UNITED ST2', 'UNITED ST1', 1995, 62357138.0)
('UNITED ST6', 'UNITED ST6', 1995, 62051777.0)
('UNITED ST8', 'UNITED ST0', 1995, 61445410.0)
('UNITED ST4', 'UNITED ST4', 1995, 60722380.0)
('UNITED ST5', 'UNITED ST6', 1995, 60693585.0)
('UNITED ST4', 'UNITED ST3', 1995, 60300382.0)
('UNITED ST2', 'UNITED ST3', 1995, 60198886.0)
('UNITED ST4', 'UNITED ST7', 1995, 58155253.0)
('UNITED ST7', 'UNITED ST0', 1995, 57153735.0)
('UNITED ST9', 'UNITED ST7', 1995, 56825583.0)
('UNITED ST2', 'UNITED ST6', 1995, 56364354.0)
('UNITED ST4', 'UNITED ST6', 1995, 54720676.0)
('UNITED ST2', 'UNITED ST8', 1995, 54560564.0)
('UNITED ST8', 'UNITED ST8', 1995, 52914069.0)
('UNITED ST9', 'UNITED ST8', 1995, 52511521.0)
('UNITED ST5', 'UNITED ST3', 1995, 52443820.0)
('UNITED ST6', 'UNITED ST0', 1995, 51888968.0)
('UNITED ST3', 'UNITED ST5', 1995, 51500984.0)
('UNITED ST6', 'UNITED ST7', 1995, 51487923.0)
('UNITED ST9', 'UNITED ST9', 1995, 51250697.0)
('UNITED ST7', 'UNITED ST1', 1995, 50765025.0)
('UNITED ST9', 'UNITED ST2', 1995, 48186909.0)
('UNITED ST8', 'UNITED ST4', 1995, 48116301.0)
('UNITED ST5', 'UNITED ST0', 1995, 46931624.0)
('UNITED ST6', 'UNITED ST9', 1995, 46688593.0)
('UNITED ST8', 'UNITED ST2', 1995, 46618060.0)
('UNITED ST7', 'UNITED ST6', 1995, 46319900.0)
('UNITED ST5', 'UNITED ST5', 1995, 45881521.0)
('UNITED ST6', 'UNITED ST1', 1995, 45782105.0)
('UNITED ST0', 'UNITED ST0', 1995, 45303018.0)
('UNITED ST8', 'UNITED ST9', 1995, 44958089.0)
('UNITED ST0', 'UNITED ST7', 1995, 44917496.0)
('UNITED ST8', 'UNITED ST5', 1995, 44012232.0)
('UNITED ST9', 'UNITED ST5', 1995, 43740705.0)
('UNITED ST7', 'UNITED ST4', 1995, 43023623.0)
('UNITED ST3', 'UNITED ST8', 1995, 42516705.0)
('UNITED ST0', 'UNITED ST2', 1995, 42375966.0)
('UNITED ST8', 'UNITED ST6', 1995, 41515673.0)
('UNITED ST1', 'UNITED ST7', 1995, 40972545.0)
('UNITED ST3', 'UNITED ST4', 1995, 40558351.0)
('UNITED ST4', 'UNITED ST5', 1995, 40141728.0)
('UNITED ST0', 'UNITED ST6', 1995, 39621242.0)
('UNITED ST3', 'UNITED ST1', 1995, 39536509.0)
('UNITED ST1', 'UNITED ST5', 1995, 39531951.0)
('UNITED ST0', 'UNITED ST3', 1995, 38432579.0)
('UNITED ST1', 'UNITED ST1', 1995, 37273911.0)
('UNITED ST9', 'UNITED ST0', 1995, 36825197.0)
('UNITED ST2', 'UNITED ST7', 1995, 36589956.0)
('UNITED ST6', 'UNITED ST5', 1995, 35300197.0)
('UNITED ST2', 'UNITED ST0', 1995, 33471570.0)
('UNITED ST1', 'UNITED ST2', 1995, 33260591.0)
('UNITED ST4', 'UNITED ST0', 1995, 33197420.0)
('UNITED ST3', 'UNITED ST7', 1995, 32924453.0)
('UNITED ST2', 'UNITED ST9', 1995, 32901845.0)
('UNITED ST7', 'UNITED ST2', 1995, 32422224.0)
('UNITED ST0', 'UNITED ST8', 1995, 32366452.0)
('UNITED ST5', 'UNITED ST4', 1995, 32230372.0)
('UNITED ST4', 'UNITED ST2', 1995, 32073740.0)
('UNITED ST9', 'UNITED ST3', 1995, 31379283.0)
('UNITED ST7', 'UNITED ST5', 1995, 31337946.0)
('UNITED ST4', 'UNITED ST1', 1995, 30774065.0)
('UNITED ST7', 'UNITED ST3', 1995, 30422758.0)
('UNITED ST0', 'UNITED ST4', 1995, 29780277.0)
('UNITED ST8', 'UNITED ST7', 1995, 29091572.0)
('UNITED ST0', 'UNITED ST5', 1995, 28211466.0)
('UNITED ST2', 'UNITED ST4', 1995, 27734153.0)
('UNITED ST8', 'UNITED ST1', 1995, 27711944.0)
('UNITED ST3', 'UNITED ST3', 1995, 26916276.0)
('UNITED ST3', 'UNITED ST2', 1995, 25127786.0)
('UNITED ST1', 'UNITED ST4', 1995, 24538631.0)
('UNITED ST2', 'UNITED ST5', 1995, 23973554.0)
('UNITED ST9', 'UNITED ST1', 1995, 22863519.0)
('UNITED ST9', 'UNITED ST6', 1995, 22241371.0)
('UNITED ST4', 'UNITED ST9', 1995, 22146183.0)
('UNITED ST6', 'UNITED ST2', 1995, 21797160.0)
('UNITED ST5', 'UNITED ST7', 1995, 20752713.0)
('UNITED ST1', 'UNITED ST3', 1995, 20112888.0)
('UNITED ST9', 'UNITED ST4', 1995, 19816034.0)
('UNITED ST7', 'UNITED ST9', 1995, 18854591.0)
('UNITED ST0', 'UNITED ST1', 1995, 18476495.0)
('UNITED ST5', 'UNITED ST9', 1995, 18203768.0)
('UNITED ST5', 'UNITED ST1', 1995, 15185243.0)
('UNITED ST0', 'UNITED ST9', 1995, 14459582.0)
('UNITED ST1', 'UNITED ST9', 1995, 13463218.0)
('UNITED ST6', 'UNITED ST4', 1995, 13030796.0)
('UNITED ST6', 'UNITED ST3', 1995, 12788847.0)
('UNITED ST3', 'UNITED ST9', 1995, 11905959.0)
('UNITED ST1', 'UNITED ST0', 1995, 11738281.0)
('UNITED ST5', 'UNITED ST2', 1995, 11167047.0)
('UNITED ST4', 'UNITED ST4', 1996, 89216892.0)
('UNITED ST8', 'UNITED ST8', 1996, 82667868.0)
('UNITED ST3', 'UNITED ST3', 1996, 81873810.0)
('UNITED ST6', 'UNITED ST8', 1996, 78105616.0)
('UNITED ST3', 'UNITED ST7', 1996, 76607584.0)
('UNITED ST7', 'UNITED ST8', 1996, 73640156.0)
('UNITED ST3', 'UNITED ST8', 1996, 64954518.0)
('UNITED ST2', 'UNITED ST6', 1996, 62831421.0)
('UNITED ST7', 'UNITED ST4', 1996, 62304331.0)
('UNITED ST4', 'UNITED ST8', 1996, 61675405.0)
('UNITED ST3', 'UNITED ST0', 1996, 59942902.0)
('UNITED ST7', 'UNITED ST0', 1996, 57285285.0)
('UNITED ST1', 'UNITED ST0', 1996, 56548182.0)
('UNITED ST6', 'UNITED ST6', 1996, 56101137.0)
('UNITED ST6', 'UNITED ST1', 1996, 56032711.0)
('UNITED ST1', 'UNITED ST2', 1996, 54563834.0)
('UNITED ST8', 'UNITED ST2', 1996, 53077835.0)
('UNITED ST4', 'UNITED ST7', 1996, 52627804.0)
('UNITED ST1', 'UNITED ST6', 1996, 51698855.0)
('UNITED ST4', 'UNITED ST3', 1996, 51679519.0)
('UNITED ST2', 'UNITED ST7', 1996, 51113403.0)
('UNITED ST4', 'UNITED ST2', 1996, 50812621.0)
('UNITED ST9', 'UNITED ST8', 1996, 50776229.0)
('UNITED ST1', 'UNITED ST8', 1996, 50630564.0)
('UNITED ST8', 'UNITED ST0', 1996, 50585963.0)
('UNITED ST2', 'UNITED ST5', 1996, 49483183.0)
('UNITED ST7', 'UNITED ST6', 1996, 48250743.0)
('UNITED ST7', 'UNITED ST9', 1996, 47649404.0)
('UNITED ST7', 'UNITED ST5', 1996, 47246746.0)
('UNITED ST7', 'UNITED ST7', 1996, 47128145.0)
('UNITED ST5', 'UNITED ST6', 1996, 46862075.0)
('UNITED ST8', 'UNITED ST1', 1996, 46821045.0)
('UNITED ST2', 'UNITED ST3', 1996, 46658204.0)
('UNITED ST2', 'UNITED ST4', 1996, 46605104.0)
('UNITED ST5', 'UNITED ST4', 1996, 45699328.0)
('UNITED ST6', 'UNITED ST0', 1996, 45675972.0)
('UNITED ST5', 'UNITED ST3', 1996, 45028026.0)
('UNITED ST9', 'UNITED ST2', 1996, 44571067.0)
('UNITED ST5', 'UNITED ST1', 1996, 44370368.0)
('UNITED ST4', 'UNITED ST0', 1996, 44131393.0)
('UNITED ST2', 'UNITED ST1', 1996, 44082842.0)
('UNITED ST6', 'UNITED ST7', 1996, 43991728.0)
('UNITED ST0', 'UNITED ST2', 1996, 43929202.0)
('UNITED ST8', 'UNITED ST4', 1996, 43806149.0)
('UNITED ST8', 'UNITED ST7', 1996, 43136028.0)
('UNITED ST2', 'UNITED ST0', 1996, 43091447.0)
('UNITED ST9', 'UNITED ST6', 1996, 42527196.0)
('UNITED ST0', 'UNITED ST7', 1996, 42391687.0)
('UNITED ST1', 'UNITED ST5', 1996, 41342677.0)
('UNITED ST3', 'UNITED ST1', 1996, 41187248.0)
('UNITED ST9', 'UNITED ST3', 1996, 41037140.0)
