(491538409.0, 1993, 'MFGR#122 ')
(398644926.0, 1993, 'MFGR#1220')
(441469406.0, 1993, 'MFGR#1221')
(539231941.0, 1993, 'MFGR#1222')
(598699670.0, 1993, 'MFGR#1223')
(691649296.0, 1993, 'MFGR#1224')
(478650314.0, 1993, 'MFGR#1225')
(578744491.0, 1993, 'MFGR#1226')
(518478612.0, 1993, 'MFGR#1227')
(601389205.0, 1993, 'MFGR#1228')
(548235222.0, 1993, 'MFGR#1229')
(593891749.0, 1993, 'MFGR#123 ')
(483159967.0, 1993, 'MFGR#1230')
(490464517.0, 1993, 'MFGR#1231')
(469529214.0, 1993, 'MFGR#1232')
(520026996.0, 1993, 'MFGR#1233')
(576758978.0, 1993, 'MFGR#1234')
(584981489.0, 1993, 'MFGR#1235')
(525095594.0, 1993, 'MFGR#1236')
(408660726.0, 1993, 'MFGR#1237')
(353574653.0, 1993, 'MFGR#1238')
(494558184.0, 1993, 'MFGR#1239')
(601889059.0, 1993, 'MFGR#124 ')
(580437705.0, 1993, 'MFGR#1240')
(546721054.0, 1993, 'MFGR#125 ')
(492464513.0, 1993, 'MFGR#126 ')
(553040569.0, 1993, 'MFGR#127 ')
(576937336.0, 1993, 'MFGR#128 ')
(503419940.0, 1993, 'MFGR#129 ')
(469875298.0, 1994, 'MFGR#121 ')
(484941965.0, 1994, 'MFGR#1210')
(577488170.0, 1994, 'MFGR#1211')
(560288949.0, 1994, 'MFGR#1212')
(454695820.0, 1994, 'MFGR#1213')
(496359631.0, 1994, 'MFGR#1214')
(536010929.0, 1994, 'MFGR#1215')
(560861926.0, 1994, 'MFGR#1216')
(609157480.0, 1994, 'MFGR#1217')
(519133020.0, 1994, 'MFGR#1218')
(446538228.0, 1994, 'MFGR#1219')
(502245752.0, 1994, 'MFGR#122 ')
(480560144.0, 1994, 'MFGR#1220')
(609195180.0, 1994, 'MFGR#1221')
(558259410.0, 1994, 'MFGR#1222')
(550858499.0, 1994, 'MFGR#1223')
(626535480.0, 1994, 'MFGR#1224')
(549769259.0, 1994, 'MFGR#1225')
(536309076.0, 1994, 'MFGR#1226')
(528915110.0, 1994, 'MFGR#1227')
(494859932.0, 1994, 'MFGR#1228')
(493527842.0, 1994, 'MFGR#1229')
(533429808.0, 1994, 'MFGR#123 ')
(517379959.0, 1994, 'MFGR#1230')
(445044663.0, 1994, 'MFGR#1231')
(491096306.0, 1994, 'MFGR#1232')
(515368168.0, 1994, 'MFGR#1233')
(584398996.0, 1994, 'MFGR#1234')
(526516056.0, 1994, 'MFGR#1235')
(514157805.0, 1994, 'MFGR#1236')
(504327229.0, 1994, 'MFGR#1237')
(407847145.0, 1994, 'MFGR#1238')
(504544346.0, 1994, 'MFGR#1239')
(527237819.0, 1994, 'MFGR#124 ')
(609654075.0, 1994, 'MFGR#1240')
(402645841.0, 1994, 'MFGR#125 ')
(495080361.0, 1994, 'MFGR#126 ')
(503848563.0, 1994, 'MFGR#127 ')
(628973751.0, 1994, 'MFGR#128 ')
(427585197.0, 1994, 'MFGR#129 ')
(507485356.0, 1995, 'MFGR#121 ')
(546938587.0, 1995, 'MFGR#1210')
(574724673.0, 1995, 'MFGR#1211')
(498251186.0, 1995, 'MFGR#1212')
(517668318.0, 1995, 'MFGR#1213')
(479455126.0, 1995, 'MFGR#1214')
(554141490.0, 1995, 'MFGR#1215')
(561808847.0, 1995, 'MFGR#1216')
(609418175.0, 1995, 'MFGR#1217')
(562418086.0, 1995, 'MFGR#1218')
(422568898.0, 1995, 'MFGR#1219')
(482555428.0, 1995, 'MFGR#122 ')
(488040569.0, 1995, 'MFGR#1220')
(446878707.0, 1995, 'MFGR#1221')
(608890206.0, 1995, 'MFGR#1222')
(510040601.0, 1995, 'MFGR#1223')
(615530272.0, 1995, 'MFGR#1224')
(527195793.0, 1995, 'MFGR#1225')
(622523225.0, 1995, 'MFGR#1226')
(447628055.0, 1995, 'MFGR#1227')
(497886388.0, 1995, 'MFGR#1228')
(546583430.0, 1995, 'MFGR#1229')
(553931724.0, 1995, 'MFGR#123 ')
(534633862.0, 1995, 'MFGR#1230')
(562331523.0, 1995, 'MFGR#1231')
(657439501.0, 1995, 'MFGR#1232')
(621046533.0, 1995, 'MFGR#1233')
(585269020.0, 1995, 'MFGR#1234')
(608658161.0, 1995, 'MFGR#1235')
(467588305.0, 1995, 'MFGR#1236')
(546632936.0, 1995, 'MFGR#1237')
(450111637.0, 1995, 'MFGR#1238')
(554872957.0, 1995, 'MFGR#1239')
(560277891.0, 1995, 'MFGR#124 ')
(597486322.0, 1995, 'MFGR#1240')
(381080140.0, 1995, 'MFGR#125 ')
(537051070.0, 1995, 'MFGR#126 ')
(552211296.0, 1995, 'MFGR#127 ')
(535232308.0, 1995, 'MFGR#128 ')
(525269185.0, 1995, 'MFGR#129 ')
(558115780.0, 1996, 'MFGR#121 ')
(532952512.0, 1996, 'MFGR#1210')
(624056412.0, 1996, 'MFGR#1211')
(535084417.0, 1996, 'MFGR#1212')
(480893484.0, 1996, 'MFGR#1213')
(496341184.0, 1996, 'MFGR#1214')
(541193299.0, 1996, 'MFGR#1215')
(589266866.0, 1996, 'MFGR#1216')
(607720164.0, 1996, 'MFGR#1217')
(416666423.0, 1996, 'MFGR#1218')
(432745399.0, 1996, 'MFGR#1219')
(517922773.0, 1996, 'MFGR#122 ')
(595492887.0, 1996, 'MFGR#1220')
(497683635.0, 1996, 'MFGR#1221')
(513596510.0, 1996, 'MFGR#1222')
(502865214.0, 1996, 'MFGR#1223')
(537565298.0, 1996, 'MFGR#1224')
(448971993.0, 1996, 'MFGR#1225')
(472949657.0, 1996, 'MFGR#1226')
(465430813.0, 1996, 'MFGR#1227')
(587756426.0, 1996, 'MFGR#1228')
(494753777.0, 1996, 'MFGR#1229')
(619421410.0, 1996, 'MFGR#123 ')
(538321371.0, 1996, 'MFGR#1230')
(572473183.0, 1996, 'MFGR#1231')
(593305293.0, 1996, 'MFGR#1232')
(628008836.0, 1996, 'MFGR#1233')
(497237336.0, 1996, 'MFGR#1234')
(520645296.0, 1996, 'MFGR#1235')
(576658383.0, 1996, 'MFGR#1236')
(540313306.0, 1996, 'MFGR#1237')
(438711192.0, 1996, 'MFGR#1238')
(484004430.0, 1996, 'MFGR#1239')
(517773409.0, 1996, 'MFGR#124 ')
(749632561.0, 1996, 'MFGR#1240')
(465143498.0, 1996, 'MFGR#125 ')
(550281770.0, 1996, 'MFGR#126 ')
(543373030.0, 1996, 'MFGR#127 ')
(555174873.0, 1996, 'MFGR#128 ')
(498192112.0, 1996, 'MFGR#129 ')
(570029930.0, 1997, 'MFGR#121 ')
(475669229.0, 1997, 'MFGR#1210')
(611272480.0, 1997, 'MFGR#1211')
(497238134.0, 1997, 'MFGR#1212')
(405875983.0, 1997, 'MFGR#1213')
(397454418.0, 1997, 'MFGR#1214')
(522897741.0, 1997, 'MFGR#1215')
(509580851.0, 1997, 'MFGR#1216')
(593558889.0, 1997, 'MFGR#1217')
(520692821.0, 1997, 'MFGR#1218')
(473416445.0, 1997, 'MFGR#1219')
(557565319.0, 1997, 'MFGR#122 ')
(432887292.0, 1997, 'MFGR#1220')
(511967022.0, 1997, 'MFGR#1221')
(547198573.0, 1997, 'MFGR#1222')
(552608150.0, 1997, 'MFGR#1223')
(669835040.0, 1997, 'MFGR#1224')
(493106674.0, 1997, 'MFGR#1225')
(607353487.0, 1997, 'MFGR#1226')
(488031005.0, 1997, 'MFGR#1227')
(577553429.0, 1997, 'MFGR#1228')
(436687115.0, 1997, 'MFGR#1229')
(570159948.0, 1997, 'MFGR#123 ')
(482870805.0, 1997, 'MFGR#1230')
(540395447.0, 1997, 'MFGR#1231')
(625701347.0, 1997, 'MFGR#1232')
(591754933.0, 1997, 'MFGR#1233')
(609311200.0, 1997, 'MFGR#1234')
(424355710.0, 1997, 'MFGR#1235')
(504249998.0, 1997, 'MFGR#1236')
(523311745.0, 1997, 'MFGR#1237')
(426141291.0, 1997, 'MFGR#1238')
(529305235.0, 1997, 'MFGR#1239')
(609925720.0, 1997, 'MFGR#124 ')
(554379020.0, 1997, 'MFGR#1240')
(421392672.0, 1997, 'MFGR#125 ')
(531852555.0, 1997, 'MFGR#126 ')
(404254187.0, 1997, 'MFGR#127 ')
(535242254.0, 1997, 'MFGR#128 ')
(474101975.0, 1997, 'MFGR#129 ')
(357175097.0, 1998, 'MFGR#121 ')
(301810421.0, 1998, 'MFGR#1210')
(301946365.0, 1998, 'MFGR#1211')
(366730432.0, 1998, 'MFGR#1212')
(310538578.0, 1998, 'MFGR#1213')
(297493470.0, 1998, 'MFGR#1214')
(371951214.0, 1998, 'MFGR#1215')
(340813445.0, 1998, 'MFGR#1216')
(383960574.0, 1998, 'MFGR#1217')
(251872118.0, 1998, 'MFGR#1218')
(301829150.0, 1998, 'MFGR#1219')
(299298187.0, 1998, 'MFGR#122 ')
(316642002.0, 1998, 'MFGR#1220')
(254407721.0, 1998, 'MFGR#1221')
(342375600.0, 1998, 'MFGR#1222')
(226334620.0, 1998, 'MFGR#1223')
(341462242.0, 1998, 'MFGR#1224')
(253339506.0, 1998, 'MFGR#1225')
(326378894.0, 1998, 'MFGR#1226')
(307941979.0, 1998, 'MFGR#1227')
(298054630.0, 1998, 'MFGR#1228')
(326621748.0, 1998, 'MFGR#1229')
(352798644.0, 1998, 'MFGR#123 ')
(238991969.0, 1998, 'MFGR#1230')
(311289225.0, 1998, 'MFGR#1231')
(372898390.0, 1998, 'MFGR#1232')
(379717240.0, 1998, 'MFGR#1233')
(392101977.0, 1998, 'MFGR#1234')
(296432584.0, 1998, 'MFGR#1235')
(294629634.0, 1998, 'MFGR#1236')
(252698955.0, 1998, 'MFGR#1237')
(226326523.0, 1998, 'MFGR#1238')
(282410164.0, 1998, 'MFGR#1239')
(263910358.0, 1998, 'MFGR#124 ')
(366016961.0, 1998, 'MFGR#1240')
(266542307.0, 1998, 'MFGR#125 ')
(262951841.0, 1998, 'MFGR#126 ')
(330719629.0, 1998, 'MFGR#127 ')
(286741377.0, 1998, 'MFGR#128 ')
(304170191.0, 1998, 'MFGR#129 ')
